place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJl1GgQpAEdkgR_H60vhkIFKc,The Park College,"5 Kennington Park Pl, London SE11 4AS, United Kingdom",51.4853878,-0.1069849,,5,0
ChIJS_Xam5gEdkgRNf6fOQt4nG4,London College of Communication,"Elephant and Castle, London SE1 6SB, United Kingdom",51.49479669999999,-0.101763,,3.7,0
ChIJf9rzAloDdkgR66eYrWsx1-I,King's College London Guy's Campus,"Guy's Campus, Great Maze Pond, London SE1 1UL, United Kingdom",51.5032678,-0.08779669999999999,,4.7,0
ChIJA_Hzo74EdkgRCwwT8jiIjjo,Oasis College,"1 Kennington Rd, London SE1 7QP, United Kingdom",51.4981404,-0.1118121,,0,0
ChIJt5KnarwEdkgRlI9f6DAf-rY,Morley College London - Waterloo Centre,"61 Westminster Bridge Rd, London SE1 7HT, United Kingdom",51.4980457,-0.1097722,,4.2,0
ChIJ9ZoFbaMEdkgR8ztQu2pJHFg,Students' Union,"120 London Rd, Elephant and Castle, London SE1 6LF, United Kingdom",51.4980041,-0.1034652,,0,0
ChIJG03LZ5AEdkgRn3OOiGhnd9M,The Park College,"5 Kennington Park Pl, London SE11 4AS, United Kingdom",51.4854591,-0.1068488,,5,0
ChIJnXfHb7UEdkgRn4inmQMJJgU,"Bush House East Wing, King's College London","44-46 Aldwych, London WC2B 4LL, United Kingdom",51.5131457,-0.1161784,,4.4,0
ChIJhw_TWhQFdkgRchd_soDTjjA,All In Actors,"Harleyford St, London SE11 5SY, United Kingdom",51.4823872,-0.1128696,,5,0
ChIJEzRNvaMEdkgREZeD3QrhQ8Q,K2 LSBU,"Keyworth St, London SE1 0AA, United Kingdom",51.4980775,-0.1020219,,4.5,0
ChIJs1qZrqMEdkgR8fLFOFdyO8k,The College of Contemporary Health,"90 London Rd, Elephant and Castle, London SE1 6LN, United Kingdom",51.496927,-0.102191,,0,0
ChIJw_OfvaMEdkgR90G1qBrtlE0,"Chinese Clinic, London South Bank University","K2, Building, Keyworth St, Elephant and Castle, London SE1 0AA, United Kingdom",51.4966014,-0.1018042,,0,0
ChIJ9XKpRuoEdkgRPEBdm--884k,London School of Business & IT,"09 Albert Embankment, London SE1 7SP, United Kingdom",51.492234,-0.1213434,,0,0
ChIJfZ17x6MEdkgREbeKIsPWkt4,Keyworth Arts and Media Centre,"Keyworth St, London SE1 6NG, United Kingdom",51.4974451,-0.1011626,,4.3,0
ChIJU_rWf2gBdkgR9pm7DYsXVvs,GLL College,"Crystal Palace National Sports Centre, Ledrington Road, London SE19 2BB, United Kingdom",51.41998299999999,-0.067816,,4.5,0
ChIJl_JW0WkBdkgRkv252jXPGRE,Capel Manor College,"Ledrington Rd, London SE19 2BS, United Kingdom",51.4188627,-0.0676929,,3.1,0
ChIJKdgvLTwEdkgRUzELxBFAtPk,Spirit Success Coaching,"1 Farquhar Rd, Norwood, London SE19 1SS, United Kingdom",51.42070769999999,-0.07937849999999999,,0,0
ChIJrd2c-TYBdkgRNUkHzzKtW-8,Spurgeon's College,"The Principals Lodge, 189 S Norwood Hill, London SE25 6DJ, United Kingdom",51.4063843,-0.0864566,,4.2,0
ChIJybPBsEMBdkgRZyVINE90PG8,MYC International Limited,"Miller House, Anerley Vale, Upper Norwood SE19 2AQ, United Kingdom",51.416869,-0.0735229,,5,0
ChIJ21PswXcDdkgR5lYvv-nCR7k,"University of the Arts London, Camberwell College of Arts","45-65 Peckham Rd, London SE5 8UF, United Kingdom",51.4742989,-0.080359,,3.5,0
ChIJ____e14CdkgR9flYkFhTQhQ,Lewisham College,"Lewisham Way, London SE4 1UT, United Kingdom",51.4678531,-0.0264382,,4,0
ChIJkTO1ma0BdkgRsCQjpCqAWMY,First Class Learning Crystal Palace,"Harris City Academy, Maberley Rd, London SE19 2JH, United Kingdom",51.41148949999999,-0.074984,,0,0
ChIJz9IbH_gCdkgR-NcAI13_LOs,"Goldsmiths, University of London","8 Lewisham Way, London SE14 6NW, United Kingdom",51.47427099999999,-0.035408,,3.9,0
ChIJl5zFxkABdkgRgxoEExM3Q0Y,Helen O'Grady Drama Academy Upper Norwood,"Harris City Academy, Crystal Palace, Maberley Road, Upper Norwood SE19 2JH, United Kingdom",51.41146699999999,-0.074975,,4,0
ChIJdzBMYFcDdkgRkUihc3QNhd4,London School of Commerce (LSC),"Chaucer House, White Hart Yard, London SE1 1NX, United Kingdom",51.5044403,-0.0897861,,3.8,0
ChIJy0jDMYcEdkgRQ8FESQGZ-lo,Brooke Hall,"17 Flodden Rd, London SE5 9LH, United Kingdom",51.4748527,-0.1000891,,3.3,0
ChIJl7h6nIEDdkgREroa_o8zMqw,Kings College London,"De Crespigny Park, London SE5 8AB, United Kingdom",51.4703257,-0.08983170000000001,,0,0
ChIJBaPhoYEDdkgRDWoMU8nKWi8,IOPPN,"16 De Crespigny Park, London SE5 8AB, United Kingdom",51.4701347,-0.0895309,,4.6,0
ChIJa3eTmGIDdkgR8kqfAFN4aOs,University Of Suya,"1 Arnside St, London SE17 2EY, United Kingdom",51.4848258,-0.09334579999999999,,5,0
ChIJT_vV7XcDdkgR5QFA83_EiW8,Aytun Vocational College London,"f, The Residence SE5, 41 Peckham Rd, London SE5 9HY, United Kingdom",51.4739163,-0.08116419999999999,,0,0
