place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJaVgiNAUEdkgRskYfe24Fklw,Tulse Hill,"Station Rise, Norwood, London SE27 9BW, United Kingdom",51.4399455,-0.1051953,,3.5,0
ChIJ5UoYoyUEdkgRfF54aSJCjJM,Streatham Hill,"London SW2 4RU, United Kingdom",51.4382009,-0.1270706,,3.8,0
ChIJnXwUM2YEdkgRLOerXUr4Xyg,Brixton,"London SW9 8HX, United Kingdom",51.4628563,-0.1133902,,3.8,0
ChIJGQYconsEdkgRN9WpyTgb0C8,Loughborough Junction,"London SW9 8SA, United Kingdom",51.4662608,-0.1021647,,3.4,0
ChIJF01KlgIEdkgRGGRLQolLFjY,West Norwood,"Knights Hill, Norwood, London SE27 0HU, United Kingdom",51.4318375,-0.1037649,,4,0
ChIJ00-kBVEEdkgRiiRMvUq-QHg,Clapham High Street,"London SW4 6DQ, United Kingdom",51.4650489,-0.1316032,,3.9,0
ChIJMWA7MPgDdkgRn4l7TQu5QKw,West Dulwich,"London SE21 8SN, United Kingdom",51.440993,-0.0918909,,3.5,0
ChIJ6xD_foMGdkgRXQgwWtrcxak,Streatham,"London SW16 6HP, United Kingdom",51.4259371,-0.1312823,,3.2,0
ChIJ3U9pSYEDdkgRafkY2nysrn4,Denmark Hill,"Denmark Hill, London SE5 8BB, United Kingdom",51.46806369999999,-0.08960780000000002,,3.5,0
ChIJaUphG_gDdkgRUifL9-GGb_Q,West Dulwich,"London SE21 8SN, United Kingdom",51.4410056,-0.0918663,,0,0
ChIJfWGUYsUFdkgRiU9prJzg3z4,Balham,"London SW12 9AY, United Kingdom",51.44322709999999,-0.1524452,,3.7,0
ChIJXfNP_VQEdkgRVZ0YELvXFXs,Wandsworth Road,"Brayburne Ave, London SW4 6AD, United Kingdom",51.4698778,-0.1384611,,4.1,0
ChIJpww_wlABdkgRRGGVcfkmik4,Gipsy Hill,"Gipsy Hill, Norwood, London SE19 1PL, United Kingdom",51.4244913,-0.0837733,,4.4,0
ChIJD7vkf4sDdkgRPYLrlqptUdo,North Dulwich,"London SE21 7BX, United Kingdom",51.4542233,-0.08830339999999999,,4.2,0
ChIJIYROuAYFdkgRdsLgicjE_fo,Battersea Park,"Battersea Park Rd, Nine Elms, London SW8 4BH, United Kingdom",51.4769072,-0.1473608,,3.7,0
ChIJWb-t6eIDdkgRkn9791-L9eI,Sydenham Hill,"London SE21 7ND, United Kingdom",51.43258489999999,-0.08022069999999999,,3.5,0
ChIJhdkxLQcFdkgRJzgrGFp7vJU,Queenstown Road,"Queenstown Rd, Nine Elms, London SW8 4LP, United Kingdom",51.4752394,-0.1464503,,3.9,0
ChIJTdzrqiEFdkgRFf1sCDZPNl0,Victoria Station,"Victoria St, London SW1E 5ND, United Kingdom",51.4952103,-0.1438979,,4.1,0
ChIJEbut6s4EdkgRNxY-NezJYd8,Charing Cross,"Strand, London WC2N 5HF, United Kingdom",51.50813729999999,-0.1247624,,4,0
ChIJbwtYnFADdkgRvFSPI4jzWjM,London Bridge,"Station Approach Rd, London SE1 9SP, United Kingdom",51.5042558,-0.08477559999999999,,4.1,0
ChIJHVKfwLkEdkgRugNQexmYBR0,Waterloo Station,"Waterloo Rd, London SE1 8SW, United Kingdom",51.5031653,-0.1123051,,4.2,0
ChIJdQ_yANcadkgRJvgBongmJZc,Marylebone,"Melcombe Pl, London NW1 6JJ, United Kingdom",51.5225507,-0.1629764,,4.1,0
ChIJA5Pzcq0adkgRFCNswz5vknQ,Paddington Station,"Praed St, London W2 1HB, United Kingdom",51.5166744,-0.1769328,,4.3,0
ChIJmxO_XDwbdkgR-zjbcc_J6Xs,King's Cross,"Euston Rd, London N1 9AL, United Kingdom",51.5318504,-0.1234736,,4.4,0
ChIJNVch-SMbdkgRqv1PBlyKQqU,London Euston Station,"Euston Rd, London NW1 2RT, United Kingdom",51.5280991,-0.1332084,,4,0
ChIJJe2YjTsbdkgREt0yqM9vLbk,St Pancras International,"Euston Rd, London N1C 4QP, United Kingdom",51.531427,-0.126133,,4.4,3
ChIJsUs1REwDdkgRR02Xij60z5k,London Fenchurch Street,"Fenchurch Street station, Fenchurch Pl, London EC3M 4AJ, United Kingdom",51.5117122,-0.07906189999999999,,4.1,0
ChIJsUs1REwDdkgRX_9hC2x9f8U,Liverpool Street Station,"Liverpool St, London EC2M 7PY, United Kingdom",51.51875159999999,-0.0814374,,4.3,0
ChIJB2GtJ5oFdkgRFBui2ewbZfQ,Clapham Junction,"St John's Hill, London SW11 2QP, United Kingdom",51.4636666,-0.1690483,,3.8,0
