code,school_rating_mean_1500,school_rating_std_1500,school_count_1500,school_rating_mean_1000,school_rating_std_1000,school_count_1000,school_rating_mean_500,school_rating_std_500,school_count_500,school_min
SE11 5RE,3.7749999999999995,1.5295616442397515,52,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.14987318621005036
SE11 5RF,3.7749999999999995,1.5295616442397515,52,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.14987318621005036
SE11 5RG,3.773076923076923,1.5298488179331717,52,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.1764502057738383
SE11 5RH,3.6377358490566034,1.677936738412151,53,4.136363636363637,1.1332824027262598,22,4.12,0.737563556583431,10,0.15179042716712593
SE11 5RJ,3.77,1.5480402357266339,50,3.9869565217391307,1.421364372651115,23,4.366666666666666,0.6910137480542627,9,0.17563287224578503
SE11 5RL,3.7754716981132073,1.5161826635916622,53,4.173913043478261,1.1217751319405846,23,4.2,0.7483314773547883,11,0.07727881667930506
SE11 5RN,3.6277777777777778,1.6636419093409867,54,4.173913043478261,1.1217751319405846,23,4.2,0.7483314773547883,11,0.1016215858343894
SE11 5RP,3.72156862745098,1.6273062066482995,51,4.160869565217391,1.1134463821171643,23,4.12,0.737563556583431,10,0.11509426677670638
SE11 5RQ,3.7529411764705882,1.5362750979139734,51,4.0,1.3890879084461518,24,4.2299999999999995,0.7818070236460033,10,0.07970722572946123
SE11 5RR,3.7055555555555553,1.5872625856244678,54,4.173913043478261,1.1217751319405846,23,4.2,0.7483314773547883,11,0.07766898834922371
SE11 5RT,3.7529411764705882,1.5362750979139734,51,4.195833333333333,1.1023607736863275,24,4.2,0.7483314773547883,11,0.016382907736374228
SE11 5RU,3.7961538461538455,1.527006752744104,52,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.19095164192660694
SE11 5RW,3.72156862745098,1.6273062066482995,51,4.160869565217391,1.1134463821171643,23,4.12,0.737563556583431,10,0.11509426677670638
SE11 5SB,3.6379999999999995,1.6219023851449186,50,4.082608695652174,1.1076806948480822,23,4.325,0.6584614100852294,8,0.06731314829944862
SE11 5SD,3.6379999999999995,1.6219023851449186,50,4.082608695652174,1.1076806948480822,23,4.228571428571429,0.6473388749701497,7,0.07184866246386327
SE11 5SE,3.6884615384615382,1.610097286812666,52,4.082608695652174,1.1076806948480822,23,4.228571428571429,0.6473388749701497,7,0.05036157388667658
SE11 5SF,3.6999999999999997,1.6239458119038332,51,4.082608695652174,1.1076806948480822,23,4.228571428571429,0.6473388749701497,7,0.06798661033336521
SE11 5SG,3.6999999999999997,1.6239458119038332,51,4.108695652173913,1.115149008990711,23,4.228571428571429,0.6473388749701497,7,0.12863659644431427
SE11 5SH,3.8139999999999996,1.5565542793265503,50,4.160869565217391,1.1134463821171643,23,4.12,0.737563556583431,10,0.14089373812990305
SE11 5SL,3.77,1.5386516758486428,50,4.136363636363637,1.1332824027262598,22,4.12,0.737563556583431,10,0.028211360593721663
SE11 5SN,3.77,1.5386516758486428,50,4.136363636363637,1.1332824027262598,22,4.325,0.6584614100852294,8,0.0322670016266798
SE11 5SP,3.713461538461538,1.6011060939181703,52,4.1347826086956525,1.113393133073266,23,4.3,0.6204836822995429,9,0.13315498687700036
SE11 5SQ,3.7392156862745094,1.630837629118552,51,4.136363636363637,1.1332824027262598,22,4.12,0.737563556583431,10,0.15951462663271862
SE11 5SR,3.773469387755102,1.552789896471842,49,4.286956521739131,0.675751667556606,23,4.377777777777777,0.6359594676112972,9,0.04392723365240874
SE11 5SS,3.842857142857143,1.4512925273699993,49,4.108333333333333,1.0966021301657487,24,4.377777777777777,0.6359594676112972,9,0.08099943548802302
SE11 5ST,3.77,1.5386516758486428,50,4.136363636363637,1.1332824027262598,22,4.325,0.6584614100852294,8,0.044907612788097566
SE11 5SU,3.8425531914893614,1.4662499758480394,47,4.236000000000001,0.6963476143421474,25,4.375,0.6798108980759703,8,0.12651740189569466
SE11 5SW,3.77,1.5386516758486428,50,4.122727272727273,1.1380567473431016,22,4.325,0.6584614100852294,8,0.06319717780166918
SE11 5SX,3.75,1.5452053502586915,48,4.236000000000001,0.6963476143421474,25,4.285714285714286,0.6817344825970775,7,0.10719216084771162
SE11 5SY,3.8425531914893614,1.4662499758480394,47,4.066666666666666,1.054659988957433,27,4.375,0.6798108980759703,8,0.16033010712426998
SE11 5SZ,3.8489361702127662,1.470266515388272,47,4.0840000000000005,1.0679731582145062,25,4.375,0.6798108980759703,8,0.12660978502310527
SE11 5TA,3.8489361702127662,1.470266515388272,47,4.0840000000000005,1.0679731582145062,25,4.375,0.6798108980759703,8,0.12660978502310527
SE11 5TB,3.8489361702127662,1.470266515388272,47,4.0840000000000005,1.0679731582145062,25,4.375,0.6798108980759703,8,0.12660978502310527
SE11 5TD,3.8489361702127662,1.470266515388272,47,4.0840000000000005,1.0679731582145062,25,4.375,0.6798108980759703,8,0.12660978502310527
SE11 5TE,3.7361702127659573,1.5589050689108819,47,4.233333333333333,0.7111941376651493,24,4.377777777777777,0.6359594676112972,9,0.02185029079473971
SE11 5TJ,3.7039999999999997,1.5641337173382224,50,4.18,0.6885976086704533,25,4.425000000000001,0.6713525792862389,8,0.07889859588522412
SE11 5TL,3.693877551020408,1.5786872398801937,49,4.161538461538462,0.6812206239255668,26,4.3428571428571425,0.680336051416609,7,0.09936584252476742
SE11 5TN,3.7361702127659573,1.5589050689108819,47,4.236000000000001,0.6963476143421474,25,4.285714285714286,0.6817344825970775,7,0.08942164216948209
SE11 5TP,3.8425531914893614,1.4662499758480394,47,4.04074074074074,1.0580312847124131,27,4.414285714285714,0.7244045173533257,7,0.18836823381574366
SE11 5TQ,3.7039999999999997,1.5641337173382224,50,4.18,0.6885976086704533,25,4.425000000000001,0.6713525792862389,8,0.07889859588522412
SE11 5TR,3.8347826086956522,1.4832722671032073,46,4.014814814814814,1.0391208205844398,27,4.375,0.6798108980759703,8,0.14834202221660267
SE11 5TS,3.7531914893617015,1.570080455405943,47,4.088888888888889,1.0352752637800593,27,4.375,0.6798108980759703,8,0.11894341950468082
SE11 5TT,3.688,1.625013657713406,50,4.054166666666666,1.065661324235338,24,4.375,0.6798108980759703,8,0.08081947616694833
SE11 5TU,3.688,1.625013657713406,50,4.054166666666666,1.065661324235338,24,4.375,0.6798108980759703,8,0.08081947616694833
SE11 5TW,3.8425531914893614,1.4662499758480394,47,4.196153846153846,0.6971259680894232,26,4.414285714285714,0.7244045173533257,7,0.18276383362032395
SE11 5TX,3.663265306122449,1.6323160791687759,49,4.1000000000000005,1.0224405192404178,27,4.2625,0.7963084470587657,8,0.12270828967923923
SE11 5TY,3.663265306122449,1.6323160791687759,49,4.1000000000000005,1.0224405192404178,27,4.2625,0.7963084470587657,8,0.12270828967923923
SE11 5TZ,3.7531914893617015,1.570080455405943,47,4.079166666666667,1.0786380972909941,24,4.375,0.6798108980759703,8,0.043528004200895885
SE11 5UD,3.9574468085106385,1.3881086100927067,47,3.646153846153846,1.7249303218926308,26,3.6285714285714286,1.7801819061679116,7,0.2035898034981663
SE11 5UG,3.9347826086956528,1.3946273721845477,46,3.9454545454545453,1.4404785159725066,22,3.6875,1.656534679038487,8,0.24289032627001655
SE11 5UJ,3.9288888888888893,1.409806921374539,45,3.9454545454545453,1.4404785159725066,22,3.7777777777777777,1.5730366951995889,9,0.26356304695877836
SE11 5UL,3.811363636363636,1.5324726802968582,44,3.579166666666667,1.7783673916573441,24,3.6,1.7578395831246945,7,0.20402347137040078
SE11 5UN,3.7954545454545454,1.530914690171699,44,3.947619047619048,1.482099540388245,21,3.6624999999999996,1.6370160135354292,8,0.19852943475086
SE11 5UQ,3.911363636363636,1.4211387358572392,44,3.646153846153846,1.7249303218926308,26,3.6285714285714286,1.7801819061679116,7,0.20052961286519738
SE11 5ZD,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.21844041491393287
SE11 5ZE,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.2299999999999995,0.7818070236460033,10,0.2192039004414274
SE11 5ZF,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.2299999999999995,0.7818070236460033,10,0.2192039004414274
SE11 5ZG,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.21844041491393287
SE11 5ZJ,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.21844041491393287
SE11 5ZN,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.144444444444444,0.7779960011322538,9,0.21844041491393287
SE11 5ZS,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.2299999999999995,0.7818070236460033,10,0.2192039004414274
SE11 5ZZ,3.764705882352941,1.5438683272108105,51,3.9454545454545453,1.4404785159725069,22,4.2299999999999995,0.7818070236460033,10,0.2192039004414274
SE11 6AA,3.6767441860465113,1.657570972308336,43,3.448,1.713942822850284,25,3.3555555555555556,2.028614743557233,9,0.2510277720859432
SE11 6AB,3.724390243902439,1.5749254724914568,41,3.8200000000000003,1.4908845837640363,20,3.5500000000000003,1.9201562436426887,6,0.2702750535689436
SE11 6AD,3.667441860465116,1.6516544274544205,43,3.8200000000000003,1.4908845837640363,20,3.5500000000000003,1.9201562436426887,6,0.314003503193857
SE11 6AE,3.6871794871794874,1.6047920814957024,39,3.572727272727273,1.632462883172253,22,3.3200000000000003,2.0523157651784483,5,0.4309157508518101
SE11 6AF,3.6871794871794874,1.6047920814957024,39,3.572727272727273,1.632462883172253,22,3.3200000000000003,2.0523157651784483,5,0.4309157508518101
SE11 6AG,3.533333333333334,1.747006731619888,42,3.7222222222222223,1.5421740023728745,18,3.5500000000000003,1.9201562436426887,6,0.2811616928962455
SE11 6AH,3.667441860465116,1.6516544274544205,43,3.8200000000000003,1.4908845837640363,20,3.042857142857143,2.2074549016587275,7,0.2967167797114688
SE11 6AJ,3.606666666666667,1.7120429051548063,45,3.622727272727273,1.649511274859146,22,3.2874999999999996,2.15766904651425,8,0.2315166043343533
SE11 6AL,3.5195121951219517,1.7663832415694964,41,3.6842105263157894,1.5078546783407716,19,3.675,2.4540782383616055,4,0.1843605884669063
SE11 6AN,3.4825000000000004,1.7727115981615313,40,3.6222222222222222,1.5264551613058028,18,3.233333333333333,2.804163571073081,3,0.17365395419340915
SE11 6AP,3.5025000000000004,1.7854809737693391,40,3.5,1.6830423580371852,20,3.6500000000000004,2.4365275838099323,4,0.11980927178929017
SE11 6AQ,3.575,1.718453198474965,44,3.7449999999999997,1.4926045762534135,20,3.042857142857143,2.2074549016587275,7,0.2643949978350087
SE11 6AR,3.5,1.7351460190188817,42,3.4166666666666665,1.7577559222920973,18,3.6500000000000004,2.4365275838099323,4,0.06839084013285925
SE11 6AS,3.5,1.7351460190188817,42,3.4166666666666665,1.7577559222920973,18,3.6500000000000004,2.4365275838099323,4,0.07669174812248439
SE11 6AT,3.533333333333334,1.747006731619888,42,3.7222222222222223,1.5421740023728745,18,3.5500000000000003,1.9201562436426887,6,0.2766765699076914
SE11 6AU,3.7170731707317066,1.5617141926460794,41,3.5730769230769233,1.7054167097358208,26,3.775,1.701050095844161,8,0.03340269848229054
SE11 6AW,3.5813953488372094,1.7480949922365814,43,3.5666666666666664,1.6686321743671773,21,3.5142857142857147,2.4030734289159588,7,0.13699398591415193
SE11 6AX,3.5195121951219517,1.7663832415694964,41,3.5,1.6830423580371852,20,3.54,2.1466252583997982,5,0.20824028895459384
SE11 6AY,3.667441860465116,1.6516544274544205,43,3.8200000000000003,1.4908845837640363,20,3.5500000000000003,1.9201562436426887,6,0.3077509581159264
SE11 6AZ,3.5813953488372094,1.7480949922365814,43,3.5666666666666664,1.6686321743671773,21,3.5625,2.2289892007685586,8,0.11194738860958502
SE11 6BA,3.6088888888888895,1.7128952393564822,45,3.4666666666666663,1.7482081924238804,24,3.5099999999999993,1.973969492052893,10,0.1776926987403919
SE11 6BB,3.5195121951219517,1.7663832415694964,41,3.5,1.6830423580371852,20,3.233333333333333,2.804163571073081,3,0.14409168909194278
SE11 6BD,3.690909090909091,1.6408758554316927,44,3.4666666666666663,1.7482081924238804,24,3.5099999999999993,1.973969492052893,10,0.19426108381185372
SE11 6BE,3.5477272727272724,1.7114509873290553,44,3.3333333333333335,1.8095119047227441,21,3.266666666666667,2.532719223811962,6,0.042220315513445836
SE11 6BF,3.71,1.5768843022124681,40,3.4739130434782606,1.784584848922559,23,3.775,1.701050095844161,8,0.060933033727932844
SE11 6BG,3.704878048780487,1.5573938518422685,41,3.5374999999999996,1.7729397105912272,24,3.775,1.701050095844161,8,0.04982795623572947
SE11 6BH,3.7243902439024392,1.5597724974823857,41,3.4739130434782606,1.784584848922559,23,3.775,1.701050095844161,8,0.05656078487704783
SE11 6BS,3.8499999999999996,1.43972388951798,42,3.5239999999999996,1.7217433025860736,25,3.6,1.7578395831246945,7,0.10368795744967525
SE11 6BT,3.81,1.4623128852468525,40,3.5730769230769233,1.7054167097358208,26,3.775,1.701050095844161,8,0.0751622985504824
SE11 6BU,3.821951219512195,1.4459447076430605,41,3.5730769230769233,1.7054167097358208,26,3.6,1.7578395831246945,7,0.07208594543864984
SE11 6BW,3.8809523809523805,1.4437819738177307,42,3.5239999999999996,1.7217433025860736,25,3.6,1.7578395831246945,7,0.1255494369203305
SE11 6BX,3.7785714285714285,1.561040258896442,42,3.5,1.7544973267478117,24,3.775,1.701050095844161,8,0.13262261423070323
SE11 6BY,3.869767441860465,1.4323698118720414,43,3.625925925925926,1.6946959320168031,27,3.6999999999999997,1.903680645486527,6,0.10075292609982882
SE11 6BZ,3.9586956521739136,1.4034205969632472,46,3.6,1.7440374613713625,25,3.6,1.7578395831246945,7,0.1870810992506068
SE11 6DE,3.4804347826086963,1.7551979394824067,46,3.315789473684211,1.892166059747616,19,3.357142857142857,2.324404685689896,7,0.05042537211695565
SE11 6DF,3.4822222222222226,1.7749889742152933,45,3.2555555555555555,1.9281878790024654,18,3.325,2.153900117063397,8,0.0729531627296537
SE11 6DH,3.446666666666667,1.7598553659579268,45,3.3055555555555554,1.962732855341732,18,3.511111111111111,2.0907202374088962,9,0.14268316456325394
SE11 6DJ,3.446666666666667,1.7598553659579268,45,3.2058823529411766,1.9756235054519162,17,3.511111111111111,2.0907202374088962,9,0.1172313355161704
SE11 6DL,3.5372093023255817,1.7171437047517455,43,3.2058823529411766,1.9756235054519162,17,3.511111111111111,2.0907202374088962,9,0.10957116728190343
SE11 6DN,3.5250000000000004,1.6989908085218883,44,3.2555555555555555,1.9281878790024654,18,3.511111111111111,2.0907202374088962,9,0.09013455253539877
SE11 6DP,3.565909090909092,1.7077039095540336,44,3.2555555555555555,1.9281878790024654,18,3.5625,2.2289892007685586,8,0.09725467274496648
SE11 6DQ,3.3717391304347832,1.8128753151313415,46,3.2058823529411766,1.9756235054519162,17,3.511111111111111,2.0907202374088962,9,0.12423243372805409
SE11 6DR,3.442222222222223,1.7560918500632552,45,3.385714285714286,1.8284653987116393,21,3.357142857142857,2.324404685689896,7,0.05921299465982388
SE11 6DS,3.446666666666667,1.7598553659579268,45,3.2555555555555555,1.9281878790024654,18,3.511111111111111,2.0907202374088962,9,0.08670829908726259
SE11 6DT,3.3717391304347832,1.8128753151313415,46,3.3055555555555554,1.962732855341732,18,3.511111111111111,2.0907202374088962,9,0.14549620722044593
SE11 6DU,3.3717391304347832,1.8128753151313415,46,3.3055555555555554,1.962732855341732,18,3.511111111111111,2.0907202374088962,9,0.14818966633263428
SE11 6DW,3.5325581395348844,1.7133538441748795,43,3.385714285714286,1.8284653987116393,21,3.357142857142857,2.324404685689896,7,0.12983790807980014
SE11 6DX,3.4822222222222226,1.7749889742152933,45,3.2555555555555555,1.9281878790024654,18,3.325,2.153900117063397,8,0.07243705387652918
SE11 6DY,3.544186046511628,1.7267230629116936,43,3.3666666666666667,1.832575600987128,21,3.5625,2.2289892007685586,8,0.05631397479946358
SE11 6DZ,3.565909090909092,1.7077039095540336,44,3.335,1.8607511216823451,20,3.5625,2.2289892007685586,8,0.16894536354690562
SE11 6EA,3.42093023255814,1.791189833274557,43,3.436363636363636,1.800144294360727,22,3.5625,2.2289892007685586,8,0.10333092168282691
SE11 6ED,3.688636363636364,1.640081664031839,44,3.580952380952381,1.6755951323691078,21,3.2874999999999996,2.15766904651425,8,0.2722626814638958
SE11 6EE,3.5813953488372094,1.7480949922365814,43,3.6363636363636362,1.6557390680514432,22,3.5099999999999993,1.973969492052893,10,0.18233827960567017
SE11 6EF,3.783720930232558,1.5608194173571501,43,3.8190476190476192,1.4858058579838243,21,3.2874999999999996,2.15766904651425,8,0.2019545550264517
SE11 6EG,3.7111111111111112,1.628331860053302,45,3.7600000000000002,1.4989118860377562,20,3.2874999999999996,2.15766904651425,8,0.28286570646893183
SE11 6EH,3.5931818181818187,1.7294168565871504,44,3.6363636363636362,1.6557390680514432,22,3.3555555555555556,2.028614743557233,9,0.20688889381071257
SE11 6EJ,3.6977272727272723,1.644651463234071,44,3.7600000000000002,1.4989118860377562,20,3.2874999999999996,2.15766904651425,8,0.26606477397006356
SE11 6EL,3.5309523809523813,1.7474005914344348,42,3.3333333333333335,1.8095119047227441,21,3.5625,2.2289892007685586,8,0.0515482162090625
SE11 6EN,3.5813953488372094,1.7480949922365814,43,3.622727272727273,1.649511274859146,22,3.466666666666667,2.0886598574205424,9,0.18052634631867964
SE11 6EP,3.5931818181818187,1.7294168565871504,44,3.622727272727273,1.649511274859146,22,3.2874999999999996,2.15766904651425,8,0.20877409846338285
SE11 6EQ,3.5931818181818187,1.7294168565871504,44,3.6363636363636362,1.6557390680514432,22,3.2874999999999996,2.15766904651425,8,0.218865838786269
SE11 6ET,3.597727272727273,1.7310419817250864,44,3.4318181818181817,1.8143308785325065,22,3.5099999999999993,1.973969492052893,10,0.14030691173363458
SE11 6EW,3.5931818181818187,1.7294168565871504,44,3.622727272727273,1.649511274859146,22,3.2874999999999996,2.15766904651425,8,0.20877409846338285
SE11 6EZ,3.5813953488372094,1.7480949922365814,43,3.622727272727273,1.649511274859146,22,3.2874999999999996,2.15766904651425,8,0.19336361470401964
SE11 6HJ,3.7954545454545454,1.530914690171699,44,3.947619047619048,1.482099540388245,21,3.6624999999999996,1.6370160135354292,8,0.187380314162735
SE11 6HL,3.8222222222222224,1.5240330599028247,45,3.869565217391304,1.4366738045058662,23,3.6,1.7578395831246945,7,0.20363564701637463
SE11 6HN,3.7954545454545454,1.530914690171699,44,3.947619047619048,1.482099540388245,21,3.6624999999999996,1.6370160135354292,8,0.18060540922888418
SE11 6HP,3.7954545454545454,1.530914690171699,44,3.947619047619048,1.482099540388245,21,3.6624999999999996,1.6370160135354292,8,0.18060540922888418
SE11 6HR,3.8767441860465115,1.4332509183342146,43,3.5239999999999996,1.7217433025860736,25,3.6,1.7578395831246945,7,0.10961541161605214
SE11 6HS,3.9069767441860463,1.4366620288573704,43,3.5807692307692305,1.7116119258217923,26,3.6,1.7578395831246945,7,0.1434545354261708
SE11 6HT,3.7744186046511623,1.5425848781549403,43,3.56,1.7435595774162695,25,3.775,1.701050095844161,8,0.1929709045645039
SE11 6HU,3.6999999999999997,1.6454306003186874,44,3.539130434782609,1.6038984127983527,23,3.3555555555555556,2.028614743557233,9,0.21231541527723335
SE11 6HW,3.7954545454545454,1.530914690171699,44,3.947619047619048,1.482099540388245,21,3.6624999999999996,1.6370160135354292,8,0.18060540922888418
SE11 6HX,3.8222222222222224,1.535176757499825,45,3.6166666666666667,1.5977339024970352,24,3.775,1.701050095844161,8,0.16497166046353984
SE11 6HY,3.811111111111111,1.5304815377435097,45,3.7681818181818176,1.4646261878478992,22,3.3555555555555556,2.028614743557233,9,0.17055709865948573
SE11 6HZ,3.575,1.7187238370101747,44,3.4956521739130433,1.7815923064060024,23,3.566666666666667,2.0850659461993044,9,0.10416534759489139
SE11 6JF,3.776744186046511,1.5559160843607653,43,3.835,1.5225584424009202,20,3.2874999999999996,2.15766904651425,8,0.18988378626645824
SE11 6JH,3.804444444444444,1.5258314507708957,45,3.809090909090909,1.4546834350139193,22,3.757142857142857,1.8365340026411552,7,0.13529882920522024
SE11 6JJ,3.804444444444444,1.5258314507708957,45,3.809090909090909,1.4546834350139193,22,3.775,1.701050095844161,8,0.11210441273979324
SE11 6LH,3.473333333333334,1.7620236300138745,45,3.3055555555555554,1.962732855341732,18,3.145454545454545,2.146794650805538,11,0.15685721048676618
SE11 6LJ,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LL,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LN,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LP,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LR,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LS,3.3978260869565227,1.8138343830355972,46,3.1315789473684212,2.0526548206811337,19,3.127272727272727,2.130300875036627,11,0.0777146330837463
SE11 6LT,3.3613636363636363,1.8469605338313688,44,3.19,2.014918047177628,20,3.05,2.229225077116361,10,0.03463012495183877
SE11 6LU,3.513953488372093,1.716805088549913,43,3.3333333333333335,1.8095119047227441,21,3.266666666666667,2.532719223811962,6,0.01886746586722978
SE11 6LW,3.4568181818181825,1.7788679085139523,44,3.3055555555555554,1.962732855341732,18,3.4599999999999995,1.9777652933438679,10,0.12576953984475173
SE11 6LX,3.3785714285714286,1.7992594295358075,42,3.1315789473684212,2.0526548206811337,19,3.242857142857143,2.3129037614055217,7,0.10728835730153671
SE11 6LY,3.313636363636364,1.831455249196585,44,3.1315789473684212,2.0526548206811337,19,3.325,2.153900117063397,8,0.12939290862596936
SE11 6LZ,3.3000000000000007,1.8508685219956293,43,3.1315789473684212,2.0526548206811337,19,3.242857142857143,2.3129037614055217,7,0.14092247331114954
SE11 6NA,3.3869565217391306,1.8237456810582842,46,3.2058823529411766,1.9756235054519162,17,3.325,2.153900117063397,8,0.13795345953021967
SE11 6NB,3.3866666666666676,1.8443525594734764,45,3.2058823529411766,1.9756235054519162,17,3.242857142857143,2.3129037614055217,7,0.1390238618251155
SE11 6ND,3.463636363636364,1.7910748895683515,44,3.2058823529411766,1.9756235054519162,17,3.325,2.153900117063397,8,0.08210319703809323
SE11 6NE,3.5454545454545463,1.7095429207498227,44,3.231578947368421,1.8767740145671206,19,3.357142857142857,2.324404685689896,7,0.025872725222280023
SE11 6NF,3.5454545454545463,1.7095429207498227,44,3.236842105263158,1.8794829449481252,19,2.9499999999999997,2.38725784112232,6,0.07193619230973936
SE11 6NG,3.463636363636364,1.7910748895683515,44,3.236842105263158,1.8794829449481252,19,2.9499999999999997,2.38725784112232,6,0.11100923683785235
SE11 6NH,3.5477272727272724,1.7114509873290553,44,3.3333333333333335,1.8095119047227441,21,3.266666666666667,2.532719223811962,6,0.051381206885387345
SE11 6NJ,3.3409090909090917,1.8333243641269485,44,3.19,2.014918047177628,20,3.388888888888889,2.0733092174374548,9,0.001734073426056597
SE11 6NL,3.377777777777778,1.829168823771766,45,3.19,2.014918047177628,20,3.388888888888889,2.0733092174374548,9,0.018833303054549427
SE11 6NN,3.562790697674419,1.7390505422450595,43,3.5,1.6830423580371852,20,3.5142857142857147,2.4030734289159588,7,0.09060695287050975
SE11 6NP,3.5309523809523813,1.7474005914344348,42,3.3333333333333335,1.8095119047227441,21,3.5625,2.2289892007685586,8,0.0672490139234413
SE11 6NQ,3.511627906976744,1.7148107354020958,43,3.236842105263158,1.8794829449481252,19,2.9499999999999997,2.38725784112232,6,0.10695734917804396
SE11 6PR,3.7238095238095235,1.5431689795415406,42,3.56,1.7392527130926088,25,3.8857142857142857,1.8059425714647106,7,0.002508961851058002
SE11 6PS,3.6977272727272723,1.644651463234071,44,3.723809523809524,1.4703417160322843,21,3.2874999999999996,2.15766904651425,8,0.23984400754163693
SE11 6PT,3.597727272727273,1.7310419817250864,44,3.4318181818181817,1.8143308785325065,22,3.5099999999999993,1.973969492052893,10,0.14368454491960198
SE11 6PU,3.6088888888888895,1.7128952393564822,45,3.6363636363636362,1.6557390680514432,22,3.3555555555555556,2.028614743557233,9,0.21624162128265095
SE11 6PX,3.606666666666667,1.7123083834403192,45,3.4782608695652173,1.786554968683159,23,3.5099999999999993,1.973969492052893,10,0.12476127535734123
SE11 6PY,3.606666666666667,1.7123083834403192,45,3.4782608695652173,1.786554968683159,23,3.5099999999999993,1.973969492052893,10,0.12521945868336776
SE11 6QB,3.597727272727273,1.7310419817250864,44,3.4318181818181817,1.8143308785325065,22,3.5099999999999993,1.973969492052893,10,0.14030691173363458
SE11 6QD,3.690909090909091,1.6408758554316927,44,3.4956521739130433,1.7815923064060024,23,3.5099999999999993,1.973969492052893,10,0.1803427503905772
SE11 6QF,3.690909090909091,1.6408758554316927,44,3.4956521739130433,1.7815923064060024,23,3.5099999999999993,1.973969492052893,10,0.1803427503905772
SE11 6QH,3.6243902439024396,1.6630965828545374,41,3.4739130434782606,1.784584848922559,23,3.9333333333333336,1.9734909846935371,6,0.01360024586636074
SE11 6QJ,3.6571428571428575,1.6563466788560577,42,3.4956521739130433,1.7815923064060024,23,3.5099999999999993,1.973969492052893,10,0.1274327823783806
SE11 6QL,3.572093023255814,1.7289310737583812,43,3.4956521739130433,1.7815923064060024,23,3.5625,2.2289892007685586,8,0.12028038248044766
SE11 6QN,3.65,1.695242210967552,40,3.4739130434782606,1.784584848922559,23,3.775,1.701050095844161,8,0.11875526862213884
SE11 6QR,3.538095238095239,1.7352798861830345,42,3.436363636363636,1.800144294360727,22,3.9166666666666665,1.9630758178599896,6,0.15159857939300522
SE11 6QS,3.6571428571428575,1.6563466788560577,42,3.4956521739130433,1.7815923064060024,23,3.5099999999999993,1.973969492052893,10,0.1274327823783806
SE11 6QT,3.5622222222222226,1.6937436868569213,45,3.315789473684211,1.892166059747616,19,3.357142857142857,2.324404685689896,7,0.04863428455183019
SE11 6QU,3.42093023255814,1.791189833274557,43,3.385714285714286,1.8284653987116393,21,3.357142857142857,2.324404685689896,7,0.08453687622190806
SE11 6QW,3.6243902439024387,1.6630965828545374,41,3.4956521739130433,1.7815923064060024,23,4.071428571428571,1.8382185993639653,7,0.06188344544953052
SE11 6QX,3.538095238095239,1.7352798861830345,42,3.4956521739130433,1.7815923064060024,23,3.9166666666666665,1.9630758178599896,6,0.10964718001743647
SE11 6QY,3.6243902439024387,1.6630965828545374,41,3.4956521739130433,1.7815923064060024,23,4.071428571428571,1.8382185993639653,7,0.06188344544953052
SE11 6RA,3.5697674418604657,1.7277200616117416,43,3.385714285714286,1.8284653987116393,21,3.357142857142857,2.324404685689896,7,0.17855235633557154
SE11 6RB,3.4866666666666672,1.7698998430830641,45,3.2526315789473688,1.873905138430507,19,3.5625,2.2289892007685586,8,0.17750861401872992
SE11 6RD,3.4866666666666672,1.7698998430830641,45,3.3000000000000003,1.9075871903765995,19,3.5625,2.2289892007685586,8,0.18089290127328847
SE11 6RE,3.4568181818181825,1.7788679085139523,44,3.3000000000000003,1.9075871903765995,19,3.4599999999999995,1.9777652933438679,10,0.19608973254368955
